EFCAMPANAPW10,Microsoft Windows 10,Cifrado Discos Duros,BCE,Sí,172227286,140010902,1200465,No,Sí,El dispositivo ha cambiado a no administrado; Sin conexión desde hace mucho tiempo; ,7/28/2023 10:38:28 AM,7/28/2023 9:39:14 AM,Crítico,9/14/2023 10:06:34 AM,efcampanapw10,bce.fin.ec,172227286,8/10/2023 12:20:35 PM,7/27/2023 4:54:55 PM,0,,7/28/2023 12:32:00 AM,7/21/2023 1:07:30 PM,,No,,Cumple con la directiva, ,AMD64,No hay datos del dispositivo,No hay datos del dispositivo,No hay datos del dispositivo,No hay datos del dispositivo,No hay datos del dispositivo,1/6/2023 4:15:45 PM,No,19045,2009,Dispositivos administrados/Autoridades/Cifrado Discos Duros,,,BCEQANTIVIRUSK
EFUENMAYORPW7,Microsoft Windows 7,Arbol,BCE,Sí,1722241186,12204376,1180384,No,Sí,Sin conexión desde hace mucho tiempo; ,Hace 3 semanas,Hace 3 semanas,Crítico,Hace 3 semanas,efuenmayorpw7,bce.fin.ec,1722241186,Hace 3 semanas,Hace 1 minuto,0,,9/25/2023 1:21:00 PM,9/28/2023 9:57:08 AM,,No,,Directiva de cifrado no especificada, ,AMD64,No hay datos del dispositivo,No hay datos del dispositivo,No hay datos del dispositivo,No hay datos del dispositivo,No hay datos del dispositivo,4/27/2023 12:12:30 PM,No,7601,0,Dispositivos administrados/Arbol,,,BCEQANTIVIRUSK
EFUENMAYORW10,Microsoft Windows 10,Arbol,BCE,Sí,172224189,142026967,1220462,No,Sí,,Hace 11 horas,Hace 12 horas,Sin inconvenientes,Hace 48 minutos,efuenmayorw10,bce.fin.ec,172224189,Hace 11 horas,Hace 16 horas,0,,10/19/2023 5:26:00 PM,10/13/2023 2:10:23 PM,,No,,Directiva de cifrado no especificada, ,AMD64,No hay datos del dispositivo,No hay datos del dispositivo,No hay datos del dispositivo,No hay datos del dispositivo,No hay datos del dispositivo,3/14/2023 1:49:09 PM,No,19045,2009,Dispositivos administrados/Arbol,,,BCEQANTIVIRUSK
EGJARAMILLOPW10,Microsoft Windows 10,Cifrado de Discos Duros,BCE,Sí,1722248136,142026967,1180384,No,Sí,Sin conexión desde hace mucho tiempo; ,Hace 1 semanas,Hace 1 semanas,Advertencia,Hace 48 minutos,egjaramillopw10,bce.fin.ec,1722248136,Hace 1 semanas,Hace 1 semanas,0,,10/6/2023 12:33:00 PM,10/6/2023 7:42:18 AM,,No,,Cumple con la directiva, ,AMD64,No hay datos del dispositivo,No hay datos del dispositivo,No hay datos del dispositivo,No hay datos del dispositivo,No hay datos del dispositivo,5/19/2022 1:37:58 PM,No,19043,2009,Dispositivos administrados/Arbol/GERENCIA GENERAL/DNAIG/Cifrado de Discos Duros,,,BCEQANTIVIRUSK
EGJARAMILLOW10,Microsoft Windows 10,Sin_Cifrado_&_Acceso_USB,BCE,Sí,172224813,142026967,1180384,Sí,Sí,Última vez conectado al Servidor de administración Hace 1 minuto.,Hace 1 minuto,Hace 43 minutos,Sin inconvenientes/Visible,Hace 14 minutos,egjaramillow10,bce.fin.ec,172224813,Hace 1 minuto,Hace 15 horas,0,En ejecución,10/20/2023 4:36:00 AM,10/2/2023 8:04:28 AM,,No,,Directiva de cifrado no especificada, ,AMD64,No hay datos del dispositivo,No hay datos del dispositivo,No hay datos del dispositivo,No hay datos del dispositivo,No hay datos del dispositivo,4/5/2019 4:13:17 PM,No,19043,2009,Dispositivos administrados/Formularios/Sin_Cifrado_&_Acceso_USB,,,BCEQANTIVIRUSK
EGSANCHEZPW10,Microsoft Windows 10,Cifrado de Discos Duros,BCE,Sí,1722274103,142026967,1180384,No,Sí,,Hace 15 horas,Hace 17 horas,Sin inconvenientes,Hace 48 minutos,egsanchezpw10,bce.fin.ec,1722274103,Hace 15 horas,Hace 16 horas,0,,10/19/2023 12:28:00 PM,10/18/2023 10:37:56 AM,,No,,Cumple con la directiva, ,AMD64,No hay datos del dispositivo,No hay datos del dispositivo,No hay datos del dispositivo,No hay datos del dispositivo,No hay datos del dispositivo,4/27/2022 9:30:05 AM,No,19044,2009,Dispositivos administrados/Arbol/SUBGERENCIA GENERAL/SGS/Cifrado de Discos Duros,,,BCEQANTIVIRUSK
EGSEGOVIAPRTW10,Microsoft Windows 10,Cifrado de Discos Duros,BCE,Sí,172212142,142026967,1180384,No,Sí,,Hace 16 horas,Hace 17 horas,Sin inconvenientes,Hace 48 minutos,egsegoviaprtw10,bce.fin.ec,172212142,Hace 16 horas,Hace 16 horas,0,,10/19/2023 12:28:00 PM,9/27/2023 9:42:49 AM,,No,,Cumple con la directiva, ,AMD64,No hay datos del dispositivo,No hay datos del dispositivo,No hay datos del dispositivo,No hay datos del dispositivo,No hay datos del dispositivo,4/27/2022 10:33:19 AM,No,19043,2009,Dispositivos administrados/Arbol/SUBGERENCIA GENERAL/SGS/Cifrado de Discos Duros,,,BCEQANTIVIRUSK
EGUANOLUISAW10,Microsoft Windows 10,Sin_Cifrado_&_Acceso_USB,BCE,Sí,172224547,142026967,1220462,Sí,Sí,Última vez conectado al Servidor de administración Hace 1 minuto.,Hace 1 minuto,Hace 43 minutos,Sin inconvenientes/Visible,Hace 11 minutos,eguanoluisaw10,bce.fin.ec,172224547,Hace 1 minuto,Hace 14 horas,0,En ejecución,10/19/2023 2:49:00 PM,10/19/2023 7:56:43 AM,,No,,Directiva de cifrado no especificada, ,AMD64,No hay datos del dispositivo,No hay datos del dispositivo,No hay datos del dispositivo,No hay datos del dispositivo,No hay datos del dispositivo,11/30/2022 12:44:34 PM,No,19045,2009,Dispositivos administrados/Formularios/Sin_Cifrado_&_Acceso_USB,,,BCEQANTIVIRUSK
EJHIDALGOPRTW10,Microsoft Windows 10,Cifrado de Discos Duros,BCE,Sí,172227431,140010902,1200465,Sí,Sí,Última vez conectado al Servidor de administración Hace 1 minuto.,Hace 1 minuto,Hace 18 minutos,Sin inconvenientes/Visible,Hace 12 minutos,ejhidalgoprtw10,bce.fin.ec,172227431,Hace 1 minuto,Hace 16 horas,0,En ejecución,10/19/2023 2:49:00 PM,10/11/2023 10:49:31 AM,,No,,Cumple con la directiva, ,AMD64,No hay datos del dispositivo,No hay datos del dispositivo,No hay datos del dispositivo,No hay datos del dispositivo,No hay datos del dispositivo,5/9/2022 2:25:45 PM,No,19044,2009,Dispositivos administrados/Arbol/GERENCIA GENERAL/CGAF/DATH/Cifrado de Discos Duros,,,BCEQANTIVIRUSK
EMSALAZARWIN10,Microsoft Windows 10,Arbol,BCE,Sí,172224396,142026967,1220462,Sí,Sí,Última vez conectado al Servidor de administración Hace 1 minuto.,Hace 1 minuto,Hace 14 minutos,Sin inconvenientes/Visible,Hace 2 minutos,emsalazarwin10,bce.fin.ec,172224396,Hace 1 minuto,Hace 23 horas,0,En ejecución,10/20/2023 4:36:00 AM,10/20/2023 8:23:37 AM,,No,,Directiva de cifrado no especificada, ,AMD64,No hay datos del dispositivo,No hay datos del dispositivo,No hay datos del dispositivo,No hay datos del dispositivo,No hay datos del dispositivo,8/1/2023 2:20:12 PM,No,19045,2009,Dispositivos administrados/Arbol,,,BCEQANTIVIRUSK
ENICOLALDE2W10,Microsoft Windows 10,Arbol,BCE,Sí,172224412,142026967,1220462,Sí,Sí,Última vez conectado al Servidor de administración Hace 1 minuto.,Hace 1 minuto,Hace 42 minutos,Sin inconvenientes/Visible,Hace 11 minutos,enicolalde2w10,bce.fin.ec,172224412,Hace 1 minuto,Hace 13 horas,0,En ejecución,10/19/2023 5:26:00 PM,10/17/2023 10:37:25 AM,,No,,Directiva de cifrado no especificada, ,AMD64,No hay datos del dispositivo,No hay datos del dispositivo,No hay datos del dispositivo,No hay datos del dispositivo,No hay datos del dispositivo,2/7/2023 1:46:48 PM,No,19045,2009,Dispositivos administrados/Arbol,,,BCEQANTIVIRUSK
ENICOLALDEPRTW1,Microsoft Windows 10,Cifrado de Discos Duros,BCE,Sí,172227334,12204376,1180384,No,Sí,El dispositivo ha cambiado a no administrado; Sin conexión desde hace mucho tiempo; ,5/31/2023 4:50:21 PM,5/31/2023 4:27:09 PM,Crítico,Hace 49 minutos,enicolaldeprtw10,bce.fin.ec,172227334,8/30/2023 12:19:21 PM,5/31/2023 4:42:56 PM,0,,5/31/2023 9:11:00 AM,5/31/2023 3:26:39 PM,,No,,Cumple con la directiva, ,AMD64,No hay datos del dispositivo,No hay datos del dispositivo,No hay datos del dispositivo,No hay datos del dispositivo,No hay datos del dispositivo,4/5/2022 10:56:54 AM,No,19043,2009,Dispositivos administrados/Formularios/Cifrado de Discos Duros,,,BCEQANTIVIRUSK
ENICOLALDEPW10,Microsoft Windows 10,Cifrado Discos Duros,BCE,Sí,172227359,142026967,1220462,Sí,Sí,Última vez conectado al Servidor de administración Hace 1 minuto.,Hace 1 minuto,Hace 18 horas,Sin inconvenientes/Visible,Hace 10 minutos,enicolaldepw10,bce.fin.ec,172227359,Hace 1 minuto,Hace 23 horas,0,En ejecución,10/19/2023 4:57:00 AM,10/18/2023 1:24:43 PM,,No,,Cumple con la directiva, ,AMD64,No hay datos del dispositivo,No hay datos del dispositivo,No hay datos del dispositivo,No hay datos del dispositivo,No hay datos del dispositivo,Hace 6 días,No,19045,2009,Dispositivos administrados/Autoridades/Cifrado Discos Duros,,,BCEQANTIVIRUSK
EORTEGAPW10,Microsoft Windows 10,Cifrado de Discos Duros,BCE,Sí,172227289,140010902,1200465,Sí,Sí,Última vez conectado al Servidor de administración Hace 1 minuto.,Hace 1 minuto,Hace 17 minutos,Sin inconvenientes/Visible,Hace 6 minutos,eortegapw10,bce.fin.ec,172227289,Hace 1 minuto,Hace 1 día,0,En ejecución,10/20/2023 4:36:00 AM,10/20/2023 8:06:28 AM,,No,,Cumple con la directiva, ,AMD64,No hay datos del dispositivo,No hay datos del dispositivo,No hay datos del dispositivo,No hay datos del dispositivo,No hay datos del dispositivo,3/27/2023 1:09:17 PM,No,19045,2009,Dispositivos administrados/Arbol/SUBGERENCIA GENERAL/SGPRO/Cifrado de Discos Duros,,,BCEQANTIVIRUSK
EPALACIOW10,Microsoft Windows 10,Arbol,BCE,Sí,1722243169,142026967,1220462,No,Sí,,Hace 2 horas,Hace 2 horas,Sin inconvenientes,Hace 48 minutos,epalaciow10,bce.fin.ec,1722243169,Hace 1 minuto,Hace 16 horas,0,,10/20/2023 4:36:00 AM,10/12/2023 3:12:48 PM,,No,,Directiva de cifrado no especificada, ,AMD64,No hay datos del dispositivo,No hay datos del dispositivo,No hay datos del dispositivo,No hay datos del dispositivo,No hay datos del dispositivo,2/14/2023 2:50:59 PM,No,19045,2009,Dispositivos administrados/Arbol,,,BCEQANTIVIRUSK
EPALACIOWIN10,Microsoft Windows 10,Arbol,BCE,Sí,1722241176,142026967,1220462,No,Sí,,Hace 20 horas,Hace 21 horas,Sin inconvenientes,Hace 48 minutos,epalaciowin10,bce.fin.ec,1722241176,Hace 20 horas,Hace 21 horas,0,,10/19/2023 4:57:00 AM,10/16/2023 3:13:05 PM,,No,,Directiva de cifrado no especificada, ,AMD64,No hay datos del dispositivo,No hay datos del dispositivo,No hay datos del dispositivo,No hay datos del dispositivo,No hay datos del dispositivo,6/29/2023 8:47:17 AM,No,19044,2009,Dispositivos administrados/Arbol,,,BCEQANTIVIRUSK
EPINOPW10,Microsoft Windows 10,Arbol,BCE,Sí,1722242155,142026967,1180384,Sí,Sí,No se ha realizado un análisis antimalware en mucho tiempo; ,Hace 1 minuto,Hace 41 minutos,Advertencia/Visible,Hace 5 minutos,epinopw10,bce.fin.ec,1722242155,Hace 1 minuto,Hace 1 semanas,0,En ejecución,10/20/2023 4:36:00 AM,10/19/2023 5:29:04 AM,,No,,Directiva de cifrado no especificada, ,AMD64,No hay datos del dispositivo,No hay datos del dispositivo,No hay datos del dispositivo,No hay datos del dispositivo,No hay datos del dispositivo,2/13/2019 3:55:19 PM,No,19045,2009,Dispositivos administrados/Arbol,,,BCEQANTIVIRUSK
EPINOPWIN10SF,Microsoft Windows 10,Arbol,SWIFT,Sí,172223914,142026967,1200465,Sí,Sí,Última vez conectado al Servidor de administración Hace 1 minuto.,Hace 1 minuto,Hace 1 minuto,Sin inconvenientes/Visible,Hace 13 minutos,epinopwin10sf,,172223914,Hace 1 minuto,Hace 4 días,0,En ejecución,10/20/2023 4:36:00 AM,10/18/2023 4:24:17 PM,,No,,Directiva de cifrado no especificada, ,AMD64,No hay datos del dispositivo,No hay datos del dispositivo,No hay datos del dispositivo,No hay datos del dispositivo,No hay datos del dispositivo,12/7/2022 10:55:34 AM,No,19045,2009,Dispositivos administrados/Arbol,,,BCEQANTIVIRUSK
EQUIPODACSI001W,Microsoft Windows 10,Sin_Cifrado_&_Acceso_USB,BCE,Sí,172224487,142026967,1220462,No,Sí,,Hace 6 días,Hace 6 días,Sin inconvenientes,Hace 48 minutos,equipodacsi001w10,bce.fin.ec,172224487,Hace 1 minuto,Hace 2 semanas,0,,10/13/2023 6:13:00 AM,10/13/2023 10:29:09 AM,,No,,Directiva de cifrado no especificada, ,AMD64,No hay datos del dispositivo,No hay datos del dispositivo,No hay datos del dispositivo,No hay datos del dispositivo,No hay datos del dispositivo,2/15/2023 10:51:31 AM,No,19045,2009,Dispositivos administrados/Formularios/Sin_Cifrado_&_Acceso_USB,,,BCEQANTIVIRUSK
EQUIPODDI002W10,Microsoft Windows 10,Autoridades,BCE,Sí,172224499,142026967,1220462,Sí,Sí,Última vez conectado al Servidor de administración Hace 1 minuto.,Hace 1 minuto,Hace 42 minutos,Sin inconvenientes/Visible,Hace 10 minutos,equipoddi002w10,bce.fin.ec,172224499,Hace 1 minuto,Hace 15 horas,0,En ejecución,10/20/2023 4:36:00 AM,10/18/2023 10:28:04 AM,,Sí,,Directiva de cifrado no especificada, ,AMD64,No hay datos del dispositivo,No hay datos del dispositivo,No hay datos del dispositivo,No hay datos del dispositivo,No hay datos del dispositivo,2/6/2023 8:44:17 AM,No,19045,2009,Dispositivos administrados/Autoridades,,,BCEQANTIVIRUSK
EQUIPODDI03W7,Microsoft Windows 7,Dispositivos administrados,BCE,Sí,1722244193,142026967,1180384,No,Sí,,Hace 1 semana,Hace 1 semana,Sin inconvenientes,Hace 48 minutos,equipoddi03w7,bce.fin.ec,1722244193,Hace 1 semana,9/18/2023 5:49:14 PM,0,,10/13/2023 3:46:00 AM,10/12/2023 3:13:06 PM,,No,,Directiva de cifrado no especificada, ,AMD64,No hay datos del dispositivo,No hay datos del dispositivo,No hay datos del dispositivo,No hay datos del dispositivo,No hay datos del dispositivo,1/14/2022 9:31:26 AM,No,7601,0,Dispositivos administrados,,,BCEQANTIVIRUSK
ERIVERAW10,Microsoft Windows 10,Dispositivos administrados,BCE,Sí,1722244137,142026967,1220462,No,Sí,Sin conexión desde hace mucho tiempo; ,Hace 1 semana,Hace 1 semana,Advertencia,Hace 48 minutos,eriveraw10,bce.fin.ec,1722244137,Hace 1 semana,Hace 3 semanas,0,,10/12/2023 4:47:00 AM,10/12/2023 9:02:55 AM,,No,,Directiva de cifrado no especificada, ,AMD64,No hay datos del dispositivo,No hay datos del dispositivo,No hay datos del dispositivo,No hay datos del dispositivo,No hay datos del dispositivo,10/28/2022 4:50:59 PM,No,19044,2009,Dispositivos administrados,,,BCEQANTIVIRUSK
ERIVERAWIN10,Microsoft Windows 10,Arbol,BCE,Sí,1722246172,142026967,1220462,Sí,Sí,Última vez conectado al Servidor de administración Hace 1 minuto.,Hace 1 minuto,Hace 41 minutos,Sin inconvenientes/Visible,Hace 1 minuto,eriverawin10,bce.fin.ec,1722246172,Hace 1 minuto,Hace 16 horas,0,En ejecución,10/20/2023 4:36:00 AM,10/12/2023 3:20:33 PM,,No,,Directiva de cifrado no especificada, ,AMD64,No hay datos del dispositivo,No hay datos del dispositivo,No hay datos del dispositivo,No hay datos del dispositivo,No hay datos del dispositivo,3/25/2023 1:00:57 PM,No,19045,2009,Dispositivos administrados/Arbol,,,BCEQANTIVIRUSK
ERUIZPW10,Microsoft Windows 10,Cifrado Discos Duros,BCE,Sí,172226610,12204376,1180384,No,Sí,Sin conexión desde hace mucho tiempo; ,8/31/2022 5:34:34 PM,8/31/2022 5:01:55 PM,Crítico,9/1/2022 7:55:33 AM,eruizpw10,bce.fin.ec,172226610,8/31/2022 5:34:34 PM,8/31/2022 5:24:44 PM,0,,8/31/2022 9:19:00 AM,8/31/2022 8:39:27 AM,,No,,Cumple con la directiva, ,AMD64,No hay datos del dispositivo,No hay datos del dispositivo,No hay datos del dispositivo,No hay datos del dispositivo,No hay datos del dispositivo,5/13/2022 10:59:20 AM,No,19043,2009,Dispositivos administrados/Autoridades/Cifrado Discos Duros,,,BCEQANTIVIRUSK
ESALAZAR1W10,Microsoft Windows 10,Arbol,BCE,Sí,1722228200,12204376,1180384,No,Sí,El dispositivo ha cambiado a no administrado; Protección deshabilitada; No se ha realizado un análisis antimalware en mucho tiempo; Las bases de datos están desactualizadas; Sin conexión desde hace mucho tiempo; ,9/20/2022 11:00:43 AM,9/20/2022 9:34:59 AM,Crítico,Hace 49 minutos,esalazar1w10,bce.fin.ec,1722228200,Hace 33 minutos,9/19/2022 4:26:45 PM,0,,9/20/2022 5:48:00 AM,8/25/2022 8:13:15 AM,,No,,Directiva de cifrado no especificada, ,x86,No hay datos del dispositivo,No hay datos del dispositivo,No hay datos del dispositivo,No hay datos del dispositivo,No hay datos del dispositivo,8/26/2022 8:18:31 AM,No,19044,2009,Dispositivos administrados/Arbol,,,BCEQANTIVIRUSK
esalazar1w10.bce.fin.ec,Microsoft Windows 10,Sin_Cifrado_&_Acceso_USB,BCE,Sí,1722246128,142026967,1220462,Sí,Sí,Última vez conectado al Servidor de administración Hace 1 minuto.,Hace 1 minuto,Hace 11 minutos,Sin inconvenientes/Visible,Hace 12 minutos,esalazar1w10,bce.fin.ec,1722246128,Hace 1 minuto,Hace 1 día,1,En ejecución,10/19/2023 4:57:00 AM,10/12/2023 6:02:05 PM,,No,,Directiva de cifrado no especificada, ,AMD64,No hay datos del dispositivo,No hay datos del dispositivo,No hay datos del dispositivo,No hay datos del dispositivo,No hay datos del dispositivo,3/17/2023 12:52:30 PM,No,19045,2009,Dispositivos administrados/Formularios/Sin_Cifrado_&_Acceso_USB,,,BCEQANTIVIRUSK
ESEGARRAW10,Microsoft Windows 10,Arbol,BCE,Sí,1722244144,142026967,1220462,Sí,Sí,Última vez conectado al Servidor de administración Hace 1 minuto.,Hace 1 minuto,Hace 27 minutos,Sin inconvenientes/Visible,Hace 8 minutos,esegarraw10,bce.fin.ec,1722244144,Hace 1 minuto,Hace 3 días,0,En ejecución,10/20/2023 4:36:00 AM,10/20/2023 8:21:21 AM,,No,,Directiva de cifrado no especificada, ,AMD64,No hay datos del dispositivo,No hay datos del dispositivo,No hay datos del dispositivo,No hay datos del dispositivo,No hay datos del dispositivo,6/3/2023 11:27:59 AM,No,19045,2009,Dispositivos administrados/Arbol,,,BCEQANTIVIRUSK
ESRIOSW10,Microsoft Windows 10,Arbol,BCE,Sí,172221054,142026967,1220462,Sí,Sí,Última vez conectado al Servidor de administración Hace 1 minuto.,Hace 1 minuto,Hace 45 minutos,Sin inconvenientes/Visible,Hace 1 minuto,esriosw10,bce.fin.ec,172221054,Hace 1 minuto,Hace 15 horas,4,En ejecución,10/20/2023 4:36:00 AM,10/12/2023 12:23:56 PM,,No,,Directiva de cifrado no especificada, ,AMD64,No hay datos del dispositivo,No hay datos del dispositivo,No hay datos del dispositivo,No hay datos del dispositivo,No hay datos del dispositivo,4/25/2023 9:09:53 AM,No,19045,2009,Dispositivos administrados/Arbol,,,BCEQANTIVIRUSK
ETENELEMA1W10,Microsoft Windows 10,Arbol,BCE,Sí,1722244106,142026967,1220462,Sí,Sí,Última vez conectado al Servidor de administración Hace 1 minuto.,Hace 1 minuto,Hace 42 minutos,Sin inconvenientes/Visible,Hace 8 minutos,etenelema1w10,bce.fin.ec,1722244106,Hace 1 minuto,Hace 14 horas,0,En ejecución,10/20/2023 4:36:00 AM,10/12/2023 7:26:24 PM,,No,,Directiva de cifrado no especificada, ,AMD64,No hay datos del dispositivo,No hay datos del dispositivo,No hay datos del dispositivo,No hay datos del dispositivo,No hay datos del dispositivo,2/3/2023 1:27:02 PM,No,19045,2009,Dispositivos administrados/Arbol,,,BCEQANTIVIRUSK
ETOROWIN10,Microsoft Windows 10,Sin_Cifrado_&_Acceso_USB,BCE,Sí,1722242199,142026967,1180384,Sí,Sí,Última vez conectado al Servidor de administración Hace 19 minutos.,Hace 19 minutos,Hace 17 minutos,Sin inconvenientes/Visible,Hace 19 minutos,etorowin10,bce.fin.ec,1722242199,Hace 11 minutos,Hace 1 día,0,En ejecución,10/19/2023 2:49:00 PM,10/16/2023 8:08:32 AM,,No,,Directiva de cifrado no especificada, ,AMD64,No hay datos del dispositivo,No hay datos del dispositivo,No hay datos del dispositivo,No hay datos del dispositivo,No hay datos del dispositivo,3/14/2019 4:23:30 PM,No,17134,1803,Dispositivos administrados/Formularios/Sin_Cifrado_&_Acceso_USB,,,BCEQANTIVIRUSK
ETUFINIO3W7,Microsoft Windows 7,Arbol,BCE,Sí,172212116,142026967,1220462,Sí,Sí,Última vez conectado al Servidor de administración Hace 9 minutos.,Hace 9 minutos,Hace 45 minutos,Sin inconvenientes/Visible,Hace 9 minutos,etufinio3w7,bce.fin.ec,172212116,Hace 9 minutos,Hace 15 horas,92,En ejecución,10/20/2023 4:36:00 AM,10/18/2023 4:13:17 PM,,No,,Directiva de cifrado no especificada, ,AMD64,No hay datos del dispositivo,No hay datos del dispositivo,No hay datos del dispositivo,No hay datos del dispositivo,No hay datos del dispositivo,3/29/2022 9:57:22 AM,No,7601,0,Dispositivos administrados/Arbol,,,BCEQANTIVIRUSK
ETUFINIOPRTW7,Microsoft Windows 7,Arbol,BCE,Sí,172212171,142026967,1220462,Sí,Sí,Última vez conectado al Servidor de administración Hace 1 minuto.,Hace 1 minuto,Hace 44 minutos,Sin inconvenientes/Visible,Hace 11 minutos,etufinioprtw7,bce.fin.ec,172212171,Hace 1 minuto,Hace 16 horas,1,En ejecución,10/20/2023 4:36:00 AM,10/6/2023 6:29:04 PM,,No,,Directiva de cifrado no especificada, ,AMD64,No hay datos del dispositivo,No hay datos del dispositivo,No hay datos del dispositivo,No hay datos del dispositivo,No hay datos del dispositivo,7/13/2022 8:47:53 AM,No,7601,0,Dispositivos administrados/Arbol,,,BCEQANTIVIRUSK
ETUFINIOW10,Microsoft Windows 10,Arbol,BCE,Sí,172212135,142026967,1220462,Sí,Sí,Última vez conectado al Servidor de administración Hace 1 minuto.,Hace 1 minuto,Hace 43 minutos,Sin inconvenientes/Visible,Hace 10 minutos,etufiniow10,bce.fin.ec,172212135,Hace 1 minuto,Hace 15 horas,0,En ejecución,10/20/2023 4:36:00 AM,10/13/2023 2:48:44 PM,,No,etufiniow10,Directiva de cifrado no especificada, ,AMD64,No hay datos del dispositivo,No hay datos del dispositivo,No hay datos del dispositivo,No hay datos del dispositivo,No hay datos del dispositivo,2/9/2023 4:51:37 PM,No,19045,2009,Dispositivos administrados/Arbol,,,BCEQANTIVIRUSK
EVALLADARESPW10,Microsoft Windows 10,Cifrado Discos Duros,BCE,Sí,1722241213,142026967,1200465,Sí,Sí,Última vez conectado al Servidor de administración Hace 1 minuto.,Hace 1 minuto,Hace 45 minutos,Sin inconvenientes/Visible,Hace 3 minutos,evalladarespw10,bce.fin.ec,1722241213,Hace 1 minuto,Hace 15 horas,0,En ejecución,10/20/2023 4:36:00 AM,10/12/2023 10:16:52 AM,,No,,Cumple con la directiva, ,AMD64,No hay datos del dispositivo,No hay datos del dispositivo,No hay datos del dispositivo,No hay datos del dispositivo,No hay datos del dispositivo,5/3/2022 10:51:03 AM,No,19044,2009,Dispositivos administrados/Arbol/SUBGERENCIA GENERAL/SGS/DNIF/Cifrado Discos Duros,,,BCEQANTIVIRUSK
EVIVANCOPW10,Microsoft Windows 10,Cifrado Discos Duros,BCE,Sí,172224760,12204376,11100399,No,Sí,El dispositivo ha cambiado a no administrado; Sin conexión desde hace mucho tiempo; ,4/11/2023 2:28:51 PM,4/11/2023 2:04:06 PM,Crítico,9/6/2023 8:05:27 AM,evivancopw10,bce.fin.ec,172224760,9/7/2023 1:20:42 PM,4/10/2023 4:29:19 PM,0,,4/11/2023 8:02:00 AM,4/10/2023 10:17:20 AM,,No,,Cumple con la directiva, ,AMD64,No hay datos del dispositivo,No hay datos del dispositivo,No hay datos del dispositivo,No hay datos del dispositivo,No hay datos del dispositivo,2/13/2023 2:20:01 PM,No,19045,2009,Dispositivos administrados/Autoridades/Cifrado Discos Duros,,,BCEQANTIVIRUSK
EVIVANCOPW10G,Microsoft Windows 10,Arbol,BCE,Sí,1722247143,142026967,11100399,Sí,Sí,Última vez conectado al Servidor de administración Hace 1 minuto.,Hace 1 minuto,Hace 43 minutos,Sin inconvenientes/Visible,Hace 1 minuto,evivancopw10g,bce.fin.ec,1722247143,Hace 1 minuto,Hace 16 horas,0,En ejecución,10/20/2023 4:36:00 AM,10/18/2023 8:55:12 AM,,No,,Directiva de cifrado no especificada, ,AMD64,No hay datos del dispositivo,No hay datos del dispositivo,No hay datos del dispositivo,No hay datos del dispositivo,No hay datos del dispositivo,4/11/2023 3:49:08 PM,No,19045,2009,Dispositivos administrados/Arbol,,,BCEQANTIVIRUSK
EVIZUETEW10,Microsoft Windows 10,Arbol,BCE,Sí,1722246166,142026967,1220462,Sí,Sí,Última vez conectado al Servidor de administración Hace 1 minuto.,Hace 1 minuto,Hace 42 minutos,Sin inconvenientes/Visible,Hace 14 minutos,evizuetew10,bce.fin.ec,1722246166,Hace 1 minuto,Hace 16 horas,0,En ejecución,10/20/2023 4:36:00 AM,10/10/2023 11:12:22 AM,,No,,Directiva de cifrado no especificada, ,AMD64,No hay datos del dispositivo,No hay datos del dispositivo,No hay datos del dispositivo,No hay datos del dispositivo,No hay datos del dispositivo,2/17/2023 11:03:04 AM,No,19045,2009,Dispositivos administrados/Arbol,,,BCEQANTIVIRUSK
EVNAVARRETEPORW,Microsoft Windows 10,Dispositivos administrados,BCE,Sí,172224258,142026967,1200465,Sí,Sí,Última vez conectado al Servidor de administración Hace 11 minutos.,Hace 11 minutos,Hace 36 minutos,Sin inconvenientes/Visible,Hace 11 minutos,evnavarreteporw10,bce.fin.ec,172224258,Hace 3 minutos,Hace 16 horas,0,En ejecución,10/20/2023 4:36:00 AM,9/14/2023 3:01:16 PM,,No,,Directiva de cifrado no especificada, ,AMD64,No hay datos del dispositivo,No hay datos del dispositivo,No hay datos del dispositivo,No hay datos del dispositivo,No hay datos del dispositivo,9/14/2023 10:31:39 AM,No,19045,2009,Dispositivos administrados,,,BCEQANTIVIRUSK
EVNAVARRETEPRT7,Microsoft Windows 7,Arbol,BCE,Sí,1722242174,140010902,11006499,No,Sí,El dispositivo ha cambiado a no administrado; Sin conexión desde hace mucho tiempo; ,9/14/2023 2:46:52 PM,9/14/2023 2:06:20 PM,Crítico,Hace 49 minutos,evnavarreteprt7,bce.fin.ec,1722242174,Hace 3 semanas,9/13/2023 4:36:55 PM,0,,9/14/2023 5:24:00 AM,9/8/2023 12:30:49 PM,,No,,Directiva de cifrado no especificada, ,AMD64,No hay datos del dispositivo,No hay datos del dispositivo,No hay datos del dispositivo,No hay datos del dispositivo,No hay datos del dispositivo,8/30/2023 11:50:18 AM,No,7601,0,Dispositivos administrados/Arbol,,,BCEQANTIVIRUSK
